id,people_name,review_count,yelping_since,useful,funny,cool,elite,fans,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,compliment_photos
QeDgPonIgw9jaF38pFoArg,Scott,134,2008-09-25 17:08:19,286,79,51,,8,3.09,0,0,0,0,0,2,5,0,0,4,1
vPzGyn_5VAoxzKlIHGGldg,Bill,15,2011-09-06 17:56:01,13,2,1,,0,4.4,0,0,0,0,0,0,0,2,2,0,0
uaInoX9wx48x65ziPcTrTQ,sarah,44,2010-04-05 01:30:56,50,9,13,2021,1,4.1,0,0,0,0,0,0,1,4,4,1,0
n9HEHYy190eSQLKdDoHmTQ,Dana,50,2010-02-16 16:07:59,58,10,16,,2,4.7,0,0,0,0,0,1,0,1,1,0,0
ZNmNHR98-cv5HvJXKtYSng,Brian,12,2012-06-07 18:20:32,6,4,3,,0,3.83,0,0,0,0,0,0,0,0,0,0,0
7RsxKnNTzafFqKfWEfASzg,Felicia,7,2012-09-01 03:11:06,4,0,1,,0,4.38,0,0,0,0,0,0,0,0,0,0,0
nBMekK7p98Wqu3yu86nXuQ,Dom,459,2011-04-27 12:51:38,1852,549,1208,"2015,2016,2017,2018,2019,20,20,2021",48,4.37,8,0,0,1,0,19,48,38,38,21,17
GxpxKYgmVn6kJOx9unoTKQ,Tony,179,2011-04-05 20:40:13,204,62,43,,3,2.85,0,1,0,0,0,9,2,1,1,0,0
jIlzQ_edplxKvVKEggf3og,Noelle,7,2011-07-29 13:57:54,3,1,0,,0,3.14,0,0,0,0,0,0,1,0,0,0,0
s8MHYVUXH8fIP7IQCDgMqQ,Jason,44,2012-04-27 01:03:01,26,1,12,,0,4.49,0,0,0,0,0,1,1,1,1,1,0
3e25JEteFJnJ6yvm_zpuqw,Jennifer,55,2012-01-14 23:57:33,23,3,4,,0,3.15,0,0,0,0,0,1,0,0,0,0,0
2UUtY6P4DHRzWciIh-fwTA,Mark,35,2009-09-19 19:08:01,50,3,12,"2016,2017",1,3.66,0,0,0,0,0,2,0,0,0,3,0
nF-hvlQ2lTkOBDoA9QhcuQ,Frances,22,2012-12-29 18:43:44,17,0,4,,0,4.74,0,0,0,0,0,0,0,0,0,0,1
98jv8gu7kAwa2WzIPdw6-w,Joe,605,2012-02-03 21:14:24,373,236,323,,7,3.12,0,1,0,0,0,12,0,1,1,1,1
F5FJ3I5ISQdSKkKqgidxWg,Judge,5,2012-03-12 01:58:50,3,1,1,,0,2.8,0,0,0,0,0,0,0,0,0,0,0
DFQAFfSg6TFU9d4IzQWvzA,Lindsay,37,2011-05-27 18:06:33,87,8,14,,1,4.16,0,0,0,0,0,0,0,0,0,0,0
UJjlieNU85Ak0uyW0glKgQ,Gene,47,2011-02-20 17:00:01,45,11,4,,0,2.88,1,0,0,0,0,1,1,0,0,2,1
sYZe8JiMi_VwEN32e3NLyw,Nathalie,45,2009-03-29 03:04:53,29,2,9,,3,3.35,0,0,0,0,0,6,2,1,1,0,0
Mq8_Echc_t5Oj5-1e13W2g,Stacia,37,2011-04-23 21:52:52,32,4,3,,0,3.37,0,0,0,0,0,1,1,0,0,0,1
A1nIXS5XEWeZ2EUUcOsurA,Alanna,555,2012-05-15 19:34:44,2042,590,1150,"2014,2015,2016,2017,2018,2019,20,20,2021",113,4.25,60,2,2,1,0,44,213,140,140,43,96
fSfegMflm7DHSXUHBOmz5A,Lauren,71,2009-02-17 17:57:55,42,6,14,,3,4.18,0,2,0,1,0,4,1,0,0,1,0
v3mUztO72FMGgqSnbowtSQ,Coia,89,2012-10-31 17:13:17,83,39,33,,7,3.52,0,5,0,0,0,3,5,4,4,9,0
qgnG6fDJep6kgXg8mRdMQw,Tokyous,48,2010-02-03 15:43:34,22,9,3,,2,3.22,3,0,1,0,0,1,0,0,0,0,0
RCZ5M9o2-fxgFuurpmEs3w,Craig,2103,2009-02-15 21:11:23,2728,275,743,,45,3.91,3,1,0,0,1,17,12,7,7,10,1
rtKQeKo7DThaNQuokHKPSw,Derrick,54,2010-07-27 00:21:46,30,8,6,,0,3.8,0,0,0,0,0,0,1,0,0,0,0
0G3nCDdQSsCaDDB0OB8a8g,Chris,13,2012-07-03 18:50:28,5,1,2,,0,4.08,0,2,0,0,0,0,0,0,0,0,0
dhLizr4a2oydrv15y56r0A,Rochelle,212,2012-03-13 01:15:26,507,168,349,"2016,2017,2018,2019,20,20,2021",17,4.18,8,1,0,0,0,17,26,48,48,15,8
gTeW8C9rnISPqI3IUKgujA,Marla,50,2012-11-25 02:32:21,110,37,61,,3,4.29,2,0,0,0,0,0,2,1,1,0,0
-kAQ-PSKx3i0st2B4aPpTg,Jackie,97,2011-06-27 14:02:42,158,28,47,,4,3.67,0,0,0,0,0,4,4,2,2,0,0
wqZuEnMGBKnpYIpg7dFLfg,Anne-Marie,21,2012-07-11 03:52:39,46,6,6,,1,3.14,0,0,0,0,0,1,0,0,0,1,0
NyF7XnMtdCzUjxPdf5h9qw,Michael,43,2012-04-04 20:18:30,119,56,47,,5,4.16,3,4,0,0,0,24,5,12,12,5,0
ZX9aq6fKbGaF6hXSnkDiAA,Monique,215,2011-08-19 00:38:03,3247,1287,1281,"2012,2013,2014,2015,2016",20,3.68,18,4,2,1,0,10,35,34,34,17,4
GcdYgbaF75vj7RO6EZhPOQ,Kathleen,2180,2012-07-07 18:25:03,9104,3421,5883,"2013,2014,2015,2016,2017,2018,2019,20,20,2021",263,3.9,166,26,6,8,4,162,224,241,241,155,264
3dZm12lNAnuBVfWvwRAxTA,C,45,2011-06-17 18:30:15,64,18,22,,0,3.93,0,0,0,1,0,1,3,1,1,0,1
p_qFRYEqyT93hgzCJ4Jnxw,Mike,16,2009-10-21 00:39:11,17,8,3,,0,2.53,0,0,0,0,0,3,0,0,0,0,0
cUB2WhICFuSe7DwXAIoo0g,Camay,397,2013-10-28 13:25:56,1601,653,804,"2014,2015,2016,2017,2018,2019,2021",60,3.49,62,9,5,5,0,49,49,61,61,33,21
ZQ-hVBie3ls9u951cJkgSQ,Mark,465,2017-03-26 21:17:42,1129,135,711,"2017,2018,2019,20,20,2021",23,3.6,4,3,1,0,0,9,7,15,15,23,26
loYvUcSTzhZj3SOzxJuhGA,Deborah,75,2012-12-28 14:07:35,163,81,96,,6,4.21,3,0,0,0,1,5,28,18,18,2,1
rSGYUBxKa-yA_0-5UbqRfQ,Heather,16,2015-06-06 22:26:58,13,9,2,,0,3.56,0,0,0,0,0,0,0,0,0,0,0
vF40UPnn5vTi1reSrZ2D8Q,Amy,64,2014-05-16 04:05:21,65,34,16,,2,3.09,0,0,0,0,0,1,0,0,0,0,0
VDUg6SuHJ2hbVggxRX4aOA,Joe,19,2010-07-20 04:25:57,30,5,3,,1,4.36,0,0,0,0,0,1,0,0,0,0,0
lABhRt6E1lAvG68kqQZMow,Jessica,420,2011-04-19 19:18:07,1472,368,756,"2013,2014,2015,2016,2017,2018,2019",43,4.07,38,2,6,3,1,36,69,107,107,61,17
yZwgNBKJb6YFnS7_lo8pGg,John,138,2014-03-20 00:54:52,182,30,77,"2018,2019,20,20,2021",9,4.29,2,0,0,0,0,10,5,5,5,1,2
rctJAi-e3ZHl4Rlimmam_A,Phi,46,2011-08-26 03:56:58,49,24,19,,4,3.45,0,0,0,0,0,1,0,0,0,3,2
qFwJ08Fs1Yvk-cJ98j7xsw,Rob,78,2013-03-15 23:11:22,258,49,130,"2014,2016,2017",11,4.1,9,4,2,0,0,15,21,32,32,18,8
iWdmOyWAToTbmkm1ViAltg,Alex,259,2012-01-28 22:07:47,276,98,85,"2014,2015,2016,2017,2018",14,4.11,1,2,0,0,0,4,5,4,4,3,1
be7x0aVSGE899NP52nqRxg,Vincent,19,2012-01-03 21:27:36,23,17,2,,0,2.64,0,1,0,0,0,1,1,0,0,0,0
S-NlfSXE9BBWxJvOHh7YQQ,Anand,53,2013-02-14 15:02:59,40,3,21,,2,4.51,1,0,0,0,0,0,2,0,0,1,1
Gntxwe7_U5ZIxIl7EAL0zQ,Ana,46,2011-02-19 23:05:41,35,12,9,,0,3.55,0,0,0,0,0,0,2,0,0,0,0
PjkX2hneenPowUKSahmSVg,Mercedez,11,2017-05-07 22:00:06,4,0,2,,1,4.0,0,0,0,0,0,0,0,0,0,0,0
eX9W_FuVxfHRvZf0AtnSkg,Gene,15,2014-04-29 18:59:44,9,1,4,,0,4.13,0,0,0,0,0,0,0,1,1,0,0
6wphmIT2v7Xo3fyx2GQf5Q,Jennalyn,14,2013-04-06 17:26:51,16,5,1,,1,4.29,0,0,0,0,0,0,0,0,0,0,0
RfILazdFKrVLORCHLRtzuw,Alex,32,2012-10-14 15:43:06,15,2,9,,1,4.12,0,0,0,0,0,0,1,0,0,0,0
NFeNXGbZWRCe6qMEppNdRw,Mariella,301,2012-02-16 02:29:03,2178,1120,1762,"2014,2015,2016,2017,2018,2019",152,3.95,240,30,42,4,5,195,345,457,457,62,408
SKTzj0jpRIHfq6pXhzrHDw,Ellen,68,2013-03-21 14:35:00,29,15,7,,1,3.88,0,0,0,1,0,0,1,3,3,1,1
RcK-WsW9Rg18cUHERI6gaw,Shawn,28,2010-03-22 00:47:45,15,2,2,,1,4.0,0,0,0,0,0,0,1,0,0,0,0
REmj73mVB8Vq-xgQr72ZZg,Robert,102,2009-01-08 14:11:09,165,49,20,,1,2.3,0,2,0,0,0,4,1,0,0,0,0
GAcXsSc10MdTDYsX-MUWiA,Marcy,27,2011-10-21 15:01:41,20,3,3,,0,3.67,0,0,0,0,0,0,1,0,0,0,0
noRMp0R6Wnn3nX1ZO4fkpw,Christopher,16,2011-07-20 23:24:18,18,3,6,,0,4.29,0,0,0,0,0,0,0,0,0,0,0
H5jrZG93UtODscs1_Wc2ZQ,Joy,8,2015-06-02 21:27:49,1,3,3,,0,4.88,0,0,0,0,0,0,0,0,0,0,0
qqjYEZZRhJEBEx4ikb53jQ,Joe,42,2012-12-02 14:38:57,52,13,8,,0,3.33,0,0,0,0,0,2,2,0,0,0,0
Dmx-D6IWLn0OLlameBNV7Q,Lisa,40,2008-11-18 21:15:48,76,45,64,,4,4.03,9,2,0,0,0,1,3,5,5,0,0
hbSa1RpUO6Ka-AKnfmCF_A,Derek,95,2015-01-03 21:26:20,134,36,39,"2016,2017,2018",2,3.69,1,0,0,0,0,1,2,0,0,2,0
DoqpE5_OlVNUNm_S25ghDQ,Ramses,68,2016-12-09 23:32:13,101,20,38,,31,3.9,0,2,1,0,0,5,10,1,1,1,5
-G7Zkl1wIWBBmD0KRy_sCw,Gerald,3131,2012-12-16 23:26:39,61899,31999,48327,"2013,2014,2015,2016,2017,2018,2019,20,20,2021",703,3.68,599,108,49,2,0,820,1478,1900,1900,1217,1529
_9qGWXPtC-EYQulTgXImmQ,Tony,34,2013-07-19 15:43:18,13,0,2,,3,3.44,0,0,0,0,0,0,0,0,0,0,0
2qfEiGZrOYwm2HX9ai4SNA,Lena J,82,2012-09-08 17:31:12,143,38,36,"2013,2014,2015",8,3.4,4,4,0,0,0,11,8,12,12,3,1
uEGnrc8hxzdbGEpcHXIW5A,Heather,53,2011-11-30 17:09:51,33,3,5,,0,3.85,0,0,0,0,0,0,2,0,0,0,0
1C5kFjSPdf9P74IhPy6e-w,Ashley,1,2016-06-05 02:25:05,0,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
Nl6LtJS4frVirCm-SzDupg,Rob,34,2012-01-19 02:08:37,59,3,9,,0,3.62,0,0,0,0,0,2,0,0,0,0,0
NcOobrUnuD0PMMieAA49TQ,Joe,269,2013-10-19 23:17:16,190,43,103,"2016,2017,2018,2019,20,20,2021",11,3.86,0,1,0,0,0,9,7,5,5,0,4
F3uJG_v0educVvOFsoPACQ,Aimee,473,2012-06-21 03:28:41,1241,390,768,"2015,2016,2017,2018,2019,20,20,2021",48,3.87,14,4,1,0,0,28,25,35,35,19,26
PcgyHvdduilIJ-O-z_05Sw,Shawn,134,2012-05-08 15:34:03,90,10,18,2018,3,3.65,2,0,0,0,0,0,1,0,0,1,0
jsp8h4yF3VI7_sk3EyvEIQ,Brenda,586,2011-02-01 20:09:30,13175,6990,12824,"2015,2016,2017,2018,2019,20,20,2021",192,3.79,2420,98,168,82,11,1132,4288,6172,6172,478,4761
4wswtXG9urMn20sOki4JYA,DaVonne,4,2012-06-28 23:43:48,4,0,0,,0,3.83,0,0,0,0,0,0,0,0,0,0,0
WvutaEoxM-8ME0JFTTWBDg,Lee,200,2012-05-22 18:32:20,850,275,492,"2016,2017,2018",35,4.16,10,1,0,1,0,27,56,41,41,4,24
XEwEdPIjryudxfU098wapg,Charles,943,2013-04-07 03:35:36,9628,2633,7649,"2018,2019,20,20,2021",319,4.18,67,10,6,0,0,200,528,337,337,68,281
8OPSS6sPt3LpIIk6jjJ7Cg,Jay,88,2013-02-16 15:33:10,41,14,16,,0,3.63,0,0,0,0,0,0,1,1,1,0,0
aF56vJ17QYZolYHgsruIIA,Emily,144,2016-06-27 01:28:38,114,31,50,"2016,2017,2018",9,4.4,1,2,0,0,0,3,17,3,3,2,0
eZg60HZVrM5qgAx_3qf3qg,Robert,576,2010-06-03 04:00:56,1036,216,171,"2011,2012,2013,2014,2015,2016,2017,2018",21,3.11,4,1,0,0,0,22,11,10,10,5,1
k0ItOdfAkjrvH7Hj-u7lVg,Kelsey,133,2017-11-15 02:04:21,88,8,45,"2018,2019,20,20,2021",11,3.9,1,1,0,0,0,4,3,4,4,1,1
wGcLl_xeOSRfzTMRYQ9loQ,Henry,18,2015-07-10 17:44:05,34,5,3,,2,4.17,0,0,0,0,0,0,0,0,0,0,0
gekp2Z5I4vPGf2NeFnZX2A,Maria-Elena,1327,2014-01-06 01:56:11,2523,568,1533,"2014,2015,2016,2017,2018,2019,20,20,2021",100,4.24,22,3,2,3,0,29,37,61,61,41,24
msNRGptet0S8knPwJKa5ww,Christina,13,2017-11-30 03:55:16,9,1,2,,0,3.38,0,0,0,0,0,0,0,0,0,0,0
z-mS3u-p3ydQKDzFIoxMBw,Alan,65,2011-11-30 18:03:27,36,11,10,,0,4.2,0,1,0,0,0,1,0,0,0,0,0
5uWz5_PITe7Kjfeoo5z77A,Luan,233,2016-04-04 19:55:09,572,78,223,"2017,2018",30,4.22,1,1,0,0,0,7,9,22,22,11,13
PT2kDWAaJ7Hubcgun5-nAA,Suzy,85,2014-04-28 15:42:55,150,77,87,,17,4.32,8,2,1,0,0,5,31,21,21,5,6
6pbNMgTnSYrtPHDN07IXwA,Cindy,1220,2011-06-09 20:49:59,9836,2467,6642,"2016,2017,2018,2019,20,20,2021",110,3.72,55,6,8,3,0,64,111,139,139,40,97
zhx48x_XOjJQBA0DMnPG2Q,Rasheen,91,2014-07-07 15:08:13,41,29,19,,2,2.81,0,0,0,0,0,0,2,0,0,1,0
3IuR6mrNZfSu4GE6TGx1ng,Lauren,323,2014-08-03 23:43:05,227,23,173,"2018,2019,20,20,2021",5,4.46,3,0,0,0,0,1,1,7,7,4,0
8sDYbECdeCIBLH4aTpn7Ow,Dan,6,2012-05-15 03:10:08,7,7,1,,1,2.83,0,0,0,0,0,0,1,0,0,0,0
kVdKaKc1ayNrfn7XIK9VxA,Maria,4,2017-03-03 20:35:52,1,0,0,,0,4.0,0,0,0,0,0,0,0,0,0,0,0
rnc7w8Nek6Pj-UQ44B3xeA,Ryan,80,2013-06-09 02:52:01,58,6,13,,4,3.66,1,0,0,0,0,1,3,0,0,3,2
3Qqi2SFrqZDmzb_txv3yaQ,Sarah,13,2015-08-04 02:27:22,4,0,0,,1,3.6,0,0,0,0,0,0,0,0,0,0,0
CClAZsdMgefsvDCMyHJwtQ,Allan,213,2012-12-05 17:36:36,269,46,139,"2019,20,20,2021",14,4.45,5,0,0,0,0,6,7,7,7,5,7
OXSLk0osQJUz4-wAz9VFyw,Morgan,52,2012-12-01 23:19:17,90,36,23,,5,3.42,2,0,0,0,0,3,4,0,0,0,1
uNt_dNlv7vc0BilLTgFabg,Irene,11,2011-08-31 20:36:22,6,1,2,,0,2.93,0,0,0,0,0,0,0,0,0,0,0
NsfgLoVAD2XcY8Ic-BUEWQ,Candace,83,2014-03-23 21:30:44,102,41,29,,3,3.14,0,0,0,0,0,4,3,4,4,0,0
scMLUgV1SzTe9TjBBuf3tg,Erika,378,2013-04-04 15:48:43,738,288,241,"2017,2018,2019",70,3.31,22,8,1,3,0,12,24,14,14,7,10
cIVmIJD7nIiEcVGamfBoVw,Jay,929,2012-02-25 21:13:53,1460,464,537,"2013,2014,2015,2016,2017,2018,2019,20,20,2021",39,3.36,25,5,1,0,0,31,45,39,39,32,0
kYb5ITkyS_jfEr96je_5Uw,Sheel,3,2011-11-25 15:47:07,2,0,0,,1,5.0,0,0,0,0,0,0,0,0,0,0,0
byIpgEbSQo6KHHhKymgU6Q,Cassie,455,2015-01-31 14:19:22,384,112,147,"2015,2016,2017,20,20,2021",13,3.99,5,0,2,1,0,10,10,9,9,2,2
c7Kb5z9sTWgvx1OwmrPjWQ,Frank,3,2013-06-29 01:02:37,0,0,0,,0,3.67,0,0,0,0,0,0,0,0,0,0,0
vk4smF4c8qFfrP36wxeE5w,Beryl,103,2012-05-09 23:01:18,88,25,32,,2,4.38,1,0,0,0,0,0,1,0,0,0,0
XzpJ4uHkxARCFQiZ9bffyg,P,1470,2011-07-16 13:51:50,2398,352,690,,26,3.65,4,2,1,0,1,23,15,17,17,11,5
C6YEJOh2TUgBUqwWN6a4cQ,Jason,167,2013-01-04 20:48:47,181,30,45,"2013,2014",4,3.61,6,1,1,0,0,9,9,7,7,4,0
KN7z3sYisvIj20NN0td9Bw,Jesica,81,2014-08-11 20:56:21,84,18,23,2016,2,3.37,0,0,0,0,0,1,0,0,0,0,0
kcXYAy6sBFor1QEOYNCzeQ,Shakiya,2,2017-07-18 21:50:03,1,0,0,,0,3.0,0,0,0,0,0,0,0,0,0,0,0
uI0AaW0XgsnxVwJ9d9bqfw,Abby,21,2015-06-10 21:50:13,3,0,1,,1,4.95,0,0,0,0,0,0,0,0,0,0,0
2D_f_K3DVHqucxxnBRmaeA,Matthew,379,2014-03-09 05:20:02,487,181,242,"2015,2016,2017,2018,2019,20,20,2021",12,4.35,3,0,2,0,0,10,8,7,7,2,0
Z1hILeWGTZOFBFLIJ1qibA,Jason,12,2011-07-17 12:58:29,11,0,0,,0,3.5,0,0,0,0,0,0,0,0,0,0,0
vFZUDAxiFZlEQgkV3VSsBA,Sunni,827,2012-09-05 15:15:10,1217,300,152,,22,3.16,1,2,1,0,0,20,25,2,2,3,0
c-FDQvav6aIQrdb9589-CQ,Joanne,44,2012-05-25 22:31:54,72,20,16,,4,3.6,0,0,0,0,0,3,2,0,0,1,0
zSDTidPggT2sWVLt77TK4g,Colleen,3,2012-02-20 23:44:01,1,0,0,,0,2.33,0,0,0,0,0,0,0,0,0,0,0
3ZtKlGT9UNCv0tqVsiimkg,Emiliano,178,2009-02-07 03:56:17,146,34,23,"2019,20,20,2021",7,3.42,2,0,0,0,0,10,2,4,4,0,2
I773IdKn3uJlYnl9EIGR8Q,Gilbert And Diane,48,2013-01-26 17:08:35,30,12,10,,1,3.44,0,0,0,0,0,2,0,0,0,0,0
cGNlFHX1EQtLNRmDtpFw0w,Holly,42,2013-05-28 23:12:13,64,15,22,,9,4.12,3,1,0,0,0,11,7,1,1,1,2
HyecqwXeafZ9umTSw5WdOA,Caitlin,327,2013-10-11 04:15:55,888,189,523,"2014,2015,2016,2017,2018,2019,20,20,2021",24,4.31,28,4,0,0,0,23,29,22,22,16,9
bJMV5G5AMl56dpZN4NizFA,Jillian,7,2015-09-16 18:18:06,3,0,1,,0,4.86,0,0,0,0,0,0,0,0,0,0,0
6gb7v7Hl0cCX9JH8v454RA,Bryanna,1,2014-11-09 14:21:56,0,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
g1F-AAxuPdcqHvLSLlr8Ig,Courtney,17,2011-08-03 20:09:59,16,1,1,,0,3.88,1,0,0,0,0,0,2,0,0,0,0
Cj7USRmHxWKHmBvoHsdEhQ,Scout,92,2012-12-01 03:04:13,112,30,35,,5,4.17,0,0,0,0,0,3,1,0,0,1,0
MovKwawlw7RS0va8J34GOg,Pamela,39,2012-04-15 14:17:59,29,7,10,,2,4.04,2,0,0,0,0,1,0,0,0,1,0
teINwOK_wPaLV0cnjBsTsA,Brittni,32,2017-04-06 03:19:43,18,0,2,,0,3.33,0,0,0,0,0,0,0,1,1,0,0
zi6i3i6p9nJ-wd1sUFltGw,Nicole,14,2016-10-23 20:10:57,9,2,2,,2,4.5,0,0,0,0,0,0,0,0,0,0,0
LJ7_2tA1lL85vUQEVU5cPA,Donna,76,2015-05-19 16:04:30,29,6,5,,1,3.37,0,0,0,0,0,5,4,0,0,1,1
ioJ8jrMygqa19lLOVHxD4g,Bre,25,2014-05-06 19:28:04,9,0,1,,0,3.66,0,0,0,0,0,3,0,0,0,0,0
tcvvSsZxNA2C9QuC5azMFw,Phil,45,2013-07-05 21:22:09,40,4,0,,1,2.42,0,0,0,0,0,1,0,0,0,1,0
Tl8zUX6wzPH3KvWHcbc9zg,MaryJo,7,2013-05-09 01:30:37,1,0,0,,0,4.14,0,0,0,0,0,0,0,0,0,0,0
3UQfICWpLvatf_hYAWG6gA,Steve,98,2013-11-08 18:49:50,54,19,14,,1,3.58,0,0,0,0,0,4,1,0,0,0,2
Gz1IeVAZCtEYT-069AdJ-g,Lannie,12,2014-02-15 16:39:34,30,12,5,,2,3.38,0,0,0,0,0,0,0,0,0,0,0
ZuniSoRZP4cS8DoWLpV9CQ,Alyssa,233,2013-07-24 03:50:23,439,157,179,"2016,2017,2018,2019,20,20,2021",18,3.94,3,2,0,1,0,11,13,11,11,13,9
jUsgLLXCDo3eZLJYNzYBOg,Kimmi,91,2013-08-22 17:43:44,117,34,30,,3,3.82,0,0,0,0,0,4,3,0,0,1,0
Osx-Q-wHz3IG9OaYBoLi5Q,Amin,292,2013-12-27 17:59:29,465,142,206,"2014,2015,2016,2017",22,4.22,9,3,0,0,1,10,17,11,11,17,3
rKGTBWaFgu8a60DFqeK3Fg,Lori,294,2015-08-14 21:58:50,243,60,84,"2017,2018,2019,20,20,2021",11,3.71,0,0,1,0,0,11,10,5,5,1,5
3yKiy68FCYwWJ0f2EWEUzQ,Clement,92,2013-06-08 12:43:45,176,54,18,,5,2.59,0,0,0,0,0,4,3,0,0,0,1
4StF33ZASP-kBp62BK-KuA,David,70,2012-03-05 15:38:37,46,10,17,,1,4.77,0,0,0,0,0,3,2,0,0,1,1
XKMThtOHNk-dJ-ExXFaq6w,Luis,68,2013-11-16 19:10:30,72,17,27,,2,3.5700000000000003,0,0,0,0,0,0,1,0,0,0,1
NJPOBsiUf75JGraXMuDgEg,Carolina,65,2016-12-14 01:04:04,39,7,21,,2,3.69,0,0,0,0,0,5,0,1,1,0,0
u5tnxzNV9Re1EWrTP-IqWA,Tammy,54,2012-03-18 15:35:31,68,11,5,,1,3.39,0,0,0,0,0,2,1,0,0,0,0
0GPM8WXgZcUDV9Ynyvw9Lg,Robert,12,2013-01-05 02:27:25,23,8,3,,0,3.0,0,0,0,0,0,0,0,1,1,0,0
BTHXLOCKyo1z8ZrWq8-9_g,Jess,259,2013-07-15 21:59:14,1121,616,751,"2015,2016,2017,2018,2019,20,20,2021",36,3.74,64,8,4,0,0,39,50,66,66,33,27
yuh6GcXMMOPe-ZlcRGs6dA,Kristen,33,2014-07-07 13:22:38,36,0,8,,0,3.88,0,0,0,0,0,2,0,1,1,0,0
HycJkwRLEgYFZG-hDh_zdA,Dave,27,2012-06-06 21:33:28,8,2,5,,1,3.74,0,1,0,0,0,0,0,0,0,0,0
F03TkDIMoPTtkj1smB0wDQ,Jackie,10,2014-05-03 18:25:00,8,3,2,,1,3.8,0,0,0,0,0,0,0,0,0,0,0
aF4w-Svr0WTvfq6DwE9c7A,Kayla,3,2012-08-25 16:10:55,2,0,0,,0,1.67,0,0,0,0,0,0,0,0,0,0,0
P6vRbbkofZrkEPxVzM4tsw,Shaelene,143,2015-01-11 21:30:13,204,39,83,"2015,2016,2017",11,3.98,3,1,0,0,0,8,10,7,7,2,4
Q9j0NmhbXOVe79hm-0v4TQ,Krista,134,2011-06-09 12:54:57,182,76,94,"2016,2017,2018,2019,20,20,2021",8,4.06,7,5,0,0,0,16,4,30,30,11,5
CFTEYBPCBhv36KjKrNDPqA,Max,69,2013-05-03 12:51:57,123,49,21,,0,3.38,1,0,0,0,0,2,0,0,0,2,0
JX1ZhnXkjQDaHlc1HJuUfA,Jim,7,2013-09-13 08:37:37,10,0,0,,0,4.43,4,0,0,0,0,0,2,0,0,0,0
gv0coNUFY-fibRwP8IKqPA,Bob,747,2013-10-08 00:17:40,1883,361,661,"2016,2017,2018,2019,20,20,2021",42,3.25,3,1,0,0,0,26,21,17,17,16,13
-9Royy6MfB668XqX_Yuzww,Liz,1,2015-12-23 04:11:35,0,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
ovKD5cs5t_w5AoN_txDbqA,Will,39,2012-05-07 05:51:22,55,10,9,,0,4.24,0,0,0,0,0,0,1,0,0,0,0
av5_rihz1f5DLEIt5NrtNA,Jpgirth,21,2010-12-15 16:13:08,25,3,2,,1,3.76,0,1,0,0,0,0,0,0,0,0,0
fnxXONGMKeOF8oMmoCTuWw,Mike,703,2012-06-26 15:33:41,3235,885,2253,"2014,2015,2016,2017,2018,2019,20,20,2021",52,3.71,34,10,2,0,0,40,315,99,99,20,24
Zg10ehYc6KzogXGZlHoWHw,Tracey,71,2012-09-02 18:59:39,23,2,4,"2019,20,20,2021",2,4.49,2,1,0,0,0,4,1,2,2,1,0
leKL1a80INsI_76k_PtRxw,Darren,3,2010-12-24 06:13:39,1,1,1,,0,4.5,0,0,0,0,0,0,0,0,0,1,0
y2PUG5elRIz6xkQP30DScA,Earl,17,2013-09-03 00:30:07,15,18,3,,0,4.06,0,0,0,0,0,0,0,0,0,0,0
XpnTnUz9fgHnfvwTGL6a4A,Brionna,8,2016-12-01 01:26:44,2,0,0,,0,4.11,0,0,0,0,0,0,0,0,0,0,0
iJe_4Z_731GUnEFYZ8xREw,Tom,5,2008-10-14 19:12:29,2,0,0,,0,4.0,0,0,0,0,0,0,0,0,0,0,0
PfkF7k5bk9ftSXrC8Q7GaQ,Monique,63,2011-07-29 19:05:22,72,10,4,,1,3.13,0,1,0,0,0,0,1,0,0,0,0
X8YWGJT8hxXbvD_cRfPN6Q,Julie,22,2012-07-08 14:53:32,16,4,5,,2,4.5,1,0,0,0,0,0,1,0,0,0,0
bx-hEZzg6XCue_UR2G7sLQ,Tara Marie,64,2011-02-01 03:08:23,123,29,27,,1,2.53,0,0,0,0,0,2,5,1,1,0,0
s8C7D6o_KI199rZYSFWjKw,Carrie,152,2013-08-15 01:24:01,201,27,40,"2014,2015,2016,2017",6,3.9,2,0,0,0,0,5,6,3,3,3,2
F8qP91AJu1e8wNwWosPwyg,Randy,6,2014-10-12 23:36:47,9,1,1,,0,3.5,1,0,0,0,0,0,0,0,0,0,0
zSbuDDt5x39-lgs0SwLgMg,Brittany,21,2015-07-25 17:08:55,27,1,1,,0,3.05,0,0,0,0,0,0,0,0,0,0,0
PsUgJaz3tw7OidJFkHIbKw,George,28,2013-11-03 10:21:35,17,0,4,,1,3.61,1,0,0,0,0,1,0,0,0,0,0
8mqhU8RgRBzPr9ngL-WvjA,Theresa,61,2015-05-19 19:51:51,54,14,8,,0,3.18,0,0,0,0,0,0,2,0,0,0,0
k81sEXH-Ymx7KlufQ0jOtw,Sara,74,2014-11-03 02:49:25,74,14,17,,4,4.19,2,0,0,0,0,0,0,0,0,0,0
